date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:51	66799/66799	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-104ef%22	https://themes.iamabdus.com/star/1.3/img/home-city/slider/photo-slider-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/slider/photo-slider-02.jpg	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:30:51	53145/53145	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-cf99%22	https://themes.iamabdus.com/star/1.3/img/home-city/slider/photo-slider-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/slider/photo-slider-03.jpg	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:30:53	351639/351639	---M--	200	added ('OK')	image/png	etag:%225c3adce4-55d97%22	https://themes.iamabdus.com/star/1.3/img/home-city/tour-guide-img.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/tour-guide-img.png	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:30:53	15914/15914	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3e2a%22	https://themes.iamabdus.com/star/1.3/img/home-city/travel-tips-img-1.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/travel-tips-img-1.jpg	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:30:54	12387/12387	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3063%22	https://themes.iamabdus.com/star/1.3/img/home-city/travel-tips-img-2.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/travel-tips-img-2.jpg	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:30:55	71893/71893	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-118d5%22	https://themes.iamabdus.com/star/1.3/img/home-city/subscribs-bg.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-city/subscribs-bg.jpg	(from https://themes.iamabdus.com/star/1.3/index-v2.html)
22:31:04	261/261	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225c3adce0-105%22	https://themes.iamabdus.com/star/1.3/1&title=0&byline=0&portrait=0&api=1%22	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/1&title=0&byline=0&portrait=0&api=1_	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:04	10690/10690	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-29c2%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-01.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:05	7735/7735	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1e37%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-02.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:05	8479/8479	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-211f%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-03.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:06	15278/15278	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3bae%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-04.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:06	10162/10162	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-27b2%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-05.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:06	2026235/2026235	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1eeafb%22	https://themes.iamabdus.com/star/1.3/img/home/slider/slider-07.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/slider/slider-07.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:06	14315/14315	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-37eb%22	https://themes.iamabdus.com/star/1.3/img/home/packages/our-packages-06.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home/packages/our-packages-06.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:07	155239/155239	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-25e67%22	https://themes.iamabdus.com/star/1.3/img/home-destination/offer-section-bg.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/offer-section-bg.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:08	64844/64844	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-fd4c%22	https://themes.iamabdus.com/star/1.3/img/home-destination/video-section-bg.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/video-section-bg.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:08	5599/5599	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-15df%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-01.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:09	3426/3426	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-d62%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-02.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:09	4234/4234	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-108a%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-03.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:10	4154/4154	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-103a%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-04.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:10	4513/4513	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-11a1%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-05.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:11	5426/5426	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1532%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-06.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/destination-img-06.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:13	53755/53755	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-d1fb%22	https://themes.iamabdus.com/star/1.3/img/home-destination/package-sale-bg.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/package-sale-bg.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:13	18780/18780	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-495c%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-01.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:14	16581/16581	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-40c5%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-02.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:14	19125/19125	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-4ab5%22	https://themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/destination/get-city-img-03.jpg	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:15	2612/2612	---M--	200	added ('OK')	image/png	etag:%225c3adce4-a34%22	https://themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-01.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-01.png	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:15	2639/2639	---M--	200	added ('OK')	image/png	etag:%225c3adce4-a4f%22	https://themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-02.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-02.png	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:16	3162/3162	---M--	200	added ('OK')	image/png	etag:%225c3adce4-c5a%22	https://themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-03.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-03.png	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:16	2465/2465	---M--	200	added ('OK')	image/png	etag:%225c3adce4-9a1%22	https://themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-04.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/home-destination/slider/logo-04.png	(from https://themes.iamabdus.com/star/1.3/index-v3.html)
22:31:18	109416/109416	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1ab68%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg9.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg9.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:18	12077/12077	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2f2d%22	https://themes.iamabdus.com/star/1.3/img/packages/package-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-01.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:18	11416/11416	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2c98%22	https://themes.iamabdus.com/star/1.3/img/packages/package-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-02.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:19	16052/16052	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3eb4%22	https://themes.iamabdus.com/star/1.3/img/packages/package-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-03.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:20	8532/8532	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2154%22	https://themes.iamabdus.com/star/1.3/img/packages/package-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-04.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:21	24469/24469	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-5f95%22	https://themes.iamabdus.com/star/1.3/img/packages/package-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-05.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:22	27624/27624	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-6be8%22	https://themes.iamabdus.com/star/1.3/img/packages/package-06.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-06.jpg	(from https://themes.iamabdus.com/star/1.3/packages-grid-left-sidebar.html)
22:31:23	116337/116337	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1c671%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg6.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg6.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:23	19588/19588	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-4c84%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-01.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:24	21151/21151	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-529f%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-02.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:24	26922/26922	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-692a%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-03.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:25	22195/22195	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-56b3%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-04.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:26	10553/10553	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2939%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-05.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:26	20547/20547	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-5043%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-06.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-06.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:27	24210/24210	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-5e92%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-07.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-07.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:27	8851/8851	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2293%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-08.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-08.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:28	25622/25622	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-6416%22	https://themes.iamabdus.com/star/1.3/img/packages/package-list-09.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-list-09.jpg	(from https://themes.iamabdus.com/star/1.3/packages-list-left-sidebar.html)
22:31:28	33164/33164	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-818c%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg13.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg13.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:29	241802/241802	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3b08a%22	https://themes.iamabdus.com/star/1.3/img/packages/package-slider-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-slider-03.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:30	170259/170259	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-29913%22	https://themes.iamabdus.com/star/1.3/img/packages/package-slider-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-slider-04.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:31	173765/173765	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2a6c5%22	https://themes.iamabdus.com/star/1.3/img/packages/package-slider-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/package-slider-05.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:31	1933/1933	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-78d%22	https://themes.iamabdus.com/star/1.3/img/blog/comments-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/blog/comments-02.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:32	1950/1950	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-79e%22	https://themes.iamabdus.com/star/1.3/img/blog/comments-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/blog/comments-01.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:33	1851/1851	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-73b%22	https://themes.iamabdus.com/star/1.3/img/blog/comments-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/blog/comments-03.jpg	(from https://themes.iamabdus.com/star/1.3/single-package-left-sidebar.html)
22:31:33	45812/45812	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-b2f4%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg7.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg7.jpg	(from https://themes.iamabdus.com/star/1.3/booking-1.html)
22:31:34	23219/23219	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-5ab3%22	https://themes.iamabdus.com/star/1.3/img/booking/booking.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/booking.jpg	(from https://themes.iamabdus.com/star/1.3/booking-1.html)
22:31:34	1898/1898	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-76a%22	https://themes.iamabdus.com/star/1.3/img/booking/master-card.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/master-card.jpg	(from https://themes.iamabdus.com/star/1.3/booking-2.html)
22:31:35	1626/1626	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-65a%22	https://themes.iamabdus.com/star/1.3/img/booking/discover.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/discover.jpg	(from https://themes.iamabdus.com/star/1.3/booking-2.html)
22:31:35	1780/1780	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-6f4%22	https://themes.iamabdus.com/star/1.3/img/booking/visa.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/visa.jpg	(from https://themes.iamabdus.com/star/1.3/booking-2.html)
22:31:37	1272/1272	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-4f8%22	https://themes.iamabdus.com/star/1.3/img/booking/paypal.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/paypal.jpg	(from https://themes.iamabdus.com/star/1.3/booking-2.html)
22:31:38	115087/115087	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-1c18f%22	https://themes.iamabdus.com/star/1.3/img/booking/booking-complete.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/booking/booking-complete.jpg	(from https://themes.iamabdus.com/star/1.3/booking-3.html)
22:31:39	46058/46058	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-b3ea%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg12.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg12.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:42	11667/11667	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2d93%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-01.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:42	15289/15289	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3bb9%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-02.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:43	13644/13644	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-354c%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-03.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:43	12447/12447	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-309f%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-04.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-04.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:43	11632/11632	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2d70%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-05.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-05.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:44	12555/12555	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-310b%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-06.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-06.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:45	14218/14218	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-378a%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-07.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-07.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:45	10981/10981	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2ae5%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-08.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-08.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:46	11305/11305	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2c29%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-list-09.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-list-09.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-grid-left-sidebar.html)
22:31:48	65117/65117	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-fe5d%22	https://themes.iamabdus.com/star/1.3/img/pages/page-title-bg11.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/pages/page-title-bg11.jpg	(from https://themes.iamabdus.com/star/1.3/hotels-list-left-sidebar.html)
22:31:49	187894/187894	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-2ddf6%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-slider-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-slider-01.jpg	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:49	207214/207214	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-3296e%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-slider-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-slider-02.jpg	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:49	157477/157477	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-26725%22	https://themes.iamabdus.com/star/1.3/img/holets/hotel-slider-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/holets/hotel-slider-03.jpg	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:50	334/334	---M--	200	added ('OK')	image/png	etag:%225c3adce4-14e%22	https://themes.iamabdus.com/star/1.3/img/packages/shape-icon-1.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/shape-icon-1.png	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:50	374/374	---M--	200	added ('OK')	image/png	etag:%225c3adce4-176%22	https://themes.iamabdus.com/star/1.3/img/packages/shape-icon-2.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/shape-icon-2.png	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:51	333/333	---M--	200	added ('OK')	image/png	etag:%225c3adce4-14d%22	https://themes.iamabdus.com/star/1.3/img/packages/shape-icon-3.png	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/packages/shape-icon-3.png	(from https://themes.iamabdus.com/star/1.3/single-hotel-left-sidebar.html)
22:31:52	21673/21673	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-54a9%22	https://themes.iamabdus.com/star/1.3/img/about-us/team-01.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/about-us/team-01.jpg	(from https://themes.iamabdus.com/star/1.3/about-us.html)
22:31:52	22827/22827	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-592b%22	https://themes.iamabdus.com/star/1.3/img/about-us/team-02.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/about-us/team-02.jpg	(from https://themes.iamabdus.com/star/1.3/about-us.html)
22:31:53	28013/28013	---M--	200	added ('OK')	image/jpeg	etag:%225c3adce4-6d6d%22	https://themes.iamabdus.com/star/1.3/img/about-us/team-03.jpg	C:/Users/grace/Desktop/star%20tour/themes.iamabdus.com/star/1.3/img/about-us/team-03.jpg	(from https://themes.iamabdus.com/star/1.3/about-us.html)
